plot,group,measure,x_variable,id,scale,x,y,title,author,journal,search,population,region,survey.freq,ecosystem,continent,kingdom,major.group,species.names,common.name,longevity.yrs,time.series.length,time.series.period,years.surveyed,completeness.full,completeness.10yrs,class
221_Haubrocketal_GlobalChangeBiology_2022_SuppFig30.jpg,1,N,Time,,NA,3,3.1638418079095914,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Denmark,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,18,"(0, 17)",7,0.3888888888888889,0.5,NA
221_Haubrocketal_GlobalChangeBiology_2022_SuppFig30.jpg,1,N,Time,,NA,4,7.118644067796652,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Denmark,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,18,"(0, 17)",7,0.3888888888888889,0.5,NA
221_Haubrocketal_GlobalChangeBiology_2022_SuppFig30.jpg,1,N,Time,,NA,5,NA,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Denmark,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,18,"(0, 17)",7,0.3888888888888889,0.5,NA
221_Haubrocketal_GlobalChangeBiology_2022_SuppFig30.jpg,1,N,Time,,NA,6,NA,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Denmark,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,18,"(0, 17)",7,0.3888888888888889,0.5,NA
221_Haubrocketal_GlobalChangeBiology_2022_SuppFig30.jpg,1,N,Time,,NA,7,NA,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Denmark,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,18,"(0, 17)",7,0.3888888888888889,0.5,NA
221_Haubrocketal_GlobalChangeBiology_2022_SuppFig30.jpg,1,N,Time,,NA,8,NA,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Denmark,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,18,"(0, 17)",7,0.3888888888888889,0.5,NA
221_Haubrocketal_GlobalChangeBiology_2022_SuppFig30.jpg,1,N,Time,,NA,9,NA,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Denmark,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,18,"(0, 17)",7,0.3888888888888889,0.5,NA
221_Haubrocketal_GlobalChangeBiology_2022_SuppFig30.jpg,1,N,Time,,NA,10,NA,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Denmark,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,18,"(0, 17)",7,0.3888888888888889,0.5,NA
221_Haubrocketal_GlobalChangeBiology_2022_SuppFig30.jpg,1,N,Time,,NA,11,NA,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Denmark,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,18,"(0, 17)",7,0.3888888888888889,0.5,NA
221_Haubrocketal_GlobalChangeBiology_2022_SuppFig30.jpg,1,N,Time,,NA,12,NA,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Denmark,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,18,"(0, 17)",7,0.3888888888888889,0.5,NA
221_Haubrocketal_GlobalChangeBiology_2022_SuppFig30.jpg,1,N,Time,,NA,13,NA,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Denmark,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,18,"(0, 17)",7,0.3888888888888889,0.5,NA
221_Haubrocketal_GlobalChangeBiology_2022_SuppFig30.jpg,1,N,Time,,NA,14,NA,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Denmark,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,18,"(0, 17)",7,0.3888888888888889,0.5,NA
221_Haubrocketal_GlobalChangeBiology_2022_SuppFig30.jpg,1,N,Time,,NA,15,1.581920903954824,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Denmark,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,18,"(0, 17)",7,0.3888888888888889,0.5,NA
221_Haubrocketal_GlobalChangeBiology_2022_SuppFig30.jpg,1,N,Time,,NA,16,NA,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Denmark,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,18,"(0, 17)",7,0.3888888888888889,0.5,NA
221_Haubrocketal_GlobalChangeBiology_2022_SuppFig30.jpg,1,N,Time,,NA,17,3.9548022598870034,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Denmark,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,18,"(0, 17)",7,0.3888888888888889,0.5,NA
222_Haubrocketal_GlobalChangeBiology_2022_SuppFig31.jpg,1,N,Time,,NA,0,0.7651715039577915,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Denmark,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,9,"(0, 8)",7,0.7777777777777778,0.7777777777777778,NA
222_Haubrocketal_GlobalChangeBiology_2022_SuppFig31.jpg,1,N,Time,,NA,1,16.06860158311346,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Denmark,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,9,"(0, 8)",7,0.7777777777777778,0.7777777777777778,NA
222_Haubrocketal_GlobalChangeBiology_2022_SuppFig31.jpg,1,N,Time,,NA,2,1.1081794195250723,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Denmark,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,9,"(0, 8)",7,0.7777777777777778,0.7777777777777778,NA
222_Haubrocketal_GlobalChangeBiology_2022_SuppFig31.jpg,1,N,Time,,NA,3,3.8786279683377174,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Denmark,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,9,"(0, 8)",7,0.7777777777777778,0.7777777777777778,NA
222_Haubrocketal_GlobalChangeBiology_2022_SuppFig31.jpg,1,N,Time,,NA,4,18.100263852242747,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Denmark,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,9,"(0, 8)",7,0.7777777777777778,0.7777777777777778,NA
222_Haubrocketal_GlobalChangeBiology_2022_SuppFig31.jpg,1,N,Time,,NA,5,1.1081794195250652,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Denmark,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,9,"(0, 8)",7,0.7777777777777778,0.7777777777777778,NA
222_Haubrocketal_GlobalChangeBiology_2022_SuppFig31.jpg,1,N,Time,,NA,6,NA,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Denmark,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,9,"(0, 8)",7,0.7777777777777778,0.7777777777777778,NA
222_Haubrocketal_GlobalChangeBiology_2022_SuppFig31.jpg,1,N,Time,,NA,7,NA,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Denmark,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,9,"(0, 8)",7,0.7777777777777778,0.7777777777777778,NA
222_Haubrocketal_GlobalChangeBiology_2022_SuppFig31.jpg,1,N,Time,,NA,8,25.857519788918196,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Denmark,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,9,"(0, 8)",7,0.7777777777777778,0.7777777777777778,NA
223_Haubrocketal_GlobalChangeBiology_2022_SuppFig32.jpg,1,N,Time,,NA,0,6.064516129032253,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Germany,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,14,"(0, 13)",7,0.5,0.5,NA
223_Haubrocketal_GlobalChangeBiology_2022_SuppFig32.jpg,1,N,Time,,NA,1,NA,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Germany,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,14,"(0, 13)",7,0.5,0.5,NA
223_Haubrocketal_GlobalChangeBiology_2022_SuppFig32.jpg,1,N,Time,,NA,2,NA,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Germany,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,14,"(0, 13)",7,0.5,0.5,NA
223_Haubrocketal_GlobalChangeBiology_2022_SuppFig32.jpg,1,N,Time,,NA,3,5.935483870967744,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Germany,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,14,"(0, 13)",7,0.5,0.5,NA
223_Haubrocketal_GlobalChangeBiology_2022_SuppFig32.jpg,1,N,Time,,NA,4,NA,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Germany,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,14,"(0, 13)",7,0.5,0.5,NA
223_Haubrocketal_GlobalChangeBiology_2022_SuppFig32.jpg,1,N,Time,,NA,5,19.87096774193548,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Germany,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,14,"(0, 13)",7,0.5,0.5,NA
223_Haubrocketal_GlobalChangeBiology_2022_SuppFig32.jpg,1,N,Time,,NA,6,6.193548387096779,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Germany,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,14,"(0, 13)",7,0.5,0.5,NA
223_Haubrocketal_GlobalChangeBiology_2022_SuppFig32.jpg,1,N,Time,,NA,7,19.870967741935473,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Germany,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,14,"(0, 13)",7,0.5,0.5,NA
223_Haubrocketal_GlobalChangeBiology_2022_SuppFig32.jpg,1,N,Time,,NA,8,NA,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Germany,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,14,"(0, 13)",7,0.5,0.5,NA
223_Haubrocketal_GlobalChangeBiology_2022_SuppFig32.jpg,1,N,Time,,NA,9,NA,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Germany,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,14,"(0, 13)",7,0.5,0.5,NA
223_Haubrocketal_GlobalChangeBiology_2022_SuppFig32.jpg,1,N,Time,,NA,10,NA,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Germany,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,14,"(0, 13)",7,0.5,0.5,NA
223_Haubrocketal_GlobalChangeBiology_2022_SuppFig32.jpg,1,N,Time,,NA,11,19.870967741935488,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Germany,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,14,"(0, 13)",7,0.5,0.5,NA
223_Haubrocketal_GlobalChangeBiology_2022_SuppFig32.jpg,1,N,Time,,NA,12,NA,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Germany,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,14,"(0, 13)",7,0.5,0.5,NA
223_Haubrocketal_GlobalChangeBiology_2022_SuppFig32.jpg,1,N,Time,,NA,13,19.870967741935473,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Germany,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,14,"(0, 13)",7,0.5,0.5,NA
224_Haubrocketal_GlobalChangeBiology_2022_SuppFig33.jpg,1,N,Time,,NA,0,10.58495821727027,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Hungary,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,10,"(0, 9)",7,0.7,0.7,NA
224_Haubrocketal_GlobalChangeBiology_2022_SuppFig33.jpg,1,N,Time,,NA,1,NA,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Hungary,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,10,"(0, 9)",7,0.7,0.7,NA
224_Haubrocketal_GlobalChangeBiology_2022_SuppFig33.jpg,1,N,Time,,NA,2,NA,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Hungary,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,10,"(0, 9)",7,0.7,0.7,NA
224_Haubrocketal_GlobalChangeBiology_2022_SuppFig33.jpg,1,N,Time,,NA,3,311.9777158774373,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Hungary,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,10,"(0, 9)",7,0.7,0.7,NA
224_Haubrocketal_GlobalChangeBiology_2022_SuppFig33.jpg,1,N,Time,,NA,4,245.12534818941515,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Hungary,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,10,"(0, 9)",7,0.7,0.7,NA
224_Haubrocketal_GlobalChangeBiology_2022_SuppFig33.jpg,1,N,Time,,NA,5,128.13370473537577,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Hungary,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,10,"(0, 9)",7,0.7,0.7,NA
224_Haubrocketal_GlobalChangeBiology_2022_SuppFig33.jpg,1,N,Time,,NA,6,175.4874651810585,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Hungary,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,10,"(0, 9)",7,0.7,0.7,NA
224_Haubrocketal_GlobalChangeBiology_2022_SuppFig33.jpg,1,N,Time,,NA,7,NA,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Hungary,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,10,"(0, 9)",7,0.7,0.7,NA
224_Haubrocketal_GlobalChangeBiology_2022_SuppFig33.jpg,1,N,Time,,NA,8,13.927576601671262,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Hungary,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,10,"(0, 9)",7,0.7,0.7,NA
224_Haubrocketal_GlobalChangeBiology_2022_SuppFig33.jpg,1,N,Time,,NA,9,136.4902507,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Hungary,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,10,"(0, 9)",7,0.7,0.7,NA
225_Haubrocketal_GlobalChangeBiology_2022_SuppFig34.jpg,1,N,Time,,NA,0,197.64011799410105,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Luxemburg,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,7,"(0, 6)",7,1,1,NA
225_Haubrocketal_GlobalChangeBiology_2022_SuppFig34.jpg,1,N,Time,,NA,1,191.74041297935105,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Luxemburg,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,7,"(0, 6)",7,1,1,NA
225_Haubrocketal_GlobalChangeBiology_2022_SuppFig34.jpg,1,N,Time,,NA,2,154.8672566371681,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Luxemburg,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,7,"(0, 6)",7,1,1,NA
225_Haubrocketal_GlobalChangeBiology_2022_SuppFig34.jpg,1,N,Time,,NA,3,781.7109144542771,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Luxemburg,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,7,"(0, 6)",7,1,1,NA
225_Haubrocketal_GlobalChangeBiology_2022_SuppFig34.jpg,1,N,Time,,NA,4,280.2359882005901,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Luxemburg,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,7,"(0, 6)",7,1,1,NA
225_Haubrocketal_GlobalChangeBiology_2022_SuppFig34.jpg,1,N,Time,,NA,5,154.86725663716743,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Luxemburg,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,7,"(0, 6)",7,1,1,NA
225_Haubrocketal_GlobalChangeBiology_2022_SuppFig34.jpg,1,N,Time,,NA,6,951.3274336283187,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Luxemburg,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,7,"(0, 6)",7,1,1,NA
226_Haubrocketal_GlobalChangeBiology_2022_SuppFig35.jpg,1,N,Time,,NA,0,0.8951406649616409,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Netherlands,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,15,"(0, 14)",7,0.4666666666666667,0.5,NA
226_Haubrocketal_GlobalChangeBiology_2022_SuppFig35.jpg,1,N,Time,,NA,1,13.043478260869566,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Netherlands,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,15,"(0, 14)",7,0.4666666666666667,0.5,NA
226_Haubrocketal_GlobalChangeBiology_2022_SuppFig35.jpg,1,N,Time,,NA,2,4.987212276214834,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Netherlands,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,15,"(0, 14)",7,0.4666666666666667,0.5,NA
226_Haubrocketal_GlobalChangeBiology_2022_SuppFig35.jpg,1,N,Time,,NA,3,NA,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Netherlands,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,15,"(0, 14)",7,0.4666666666666667,0.5,NA
226_Haubrocketal_GlobalChangeBiology_2022_SuppFig35.jpg,1,N,Time,,NA,4,NA,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Netherlands,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,15,"(0, 14)",7,0.4666666666666667,0.5,NA
226_Haubrocketal_GlobalChangeBiology_2022_SuppFig35.jpg,1,N,Time,,NA,5,NA,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Netherlands,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,15,"(0, 14)",7,0.4666666666666667,0.5,NA
226_Haubrocketal_GlobalChangeBiology_2022_SuppFig35.jpg,1,N,Time,,NA,6,13.043478260869552,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Netherlands,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,15,"(0, 14)",7,0.4666666666666667,0.5,NA
226_Haubrocketal_GlobalChangeBiology_2022_SuppFig35.jpg,1,N,Time,,NA,7,4.987212276214844,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Netherlands,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,15,"(0, 14)",7,0.4666666666666667,0.5,NA
226_Haubrocketal_GlobalChangeBiology_2022_SuppFig35.jpg,1,N,Time,,NA,8,NA,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Netherlands,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,15,"(0, 14)",7,0.4666666666666667,0.5,NA
226_Haubrocketal_GlobalChangeBiology_2022_SuppFig35.jpg,1,N,Time,,NA,9,NA,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Netherlands,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,15,"(0, 14)",7,0.4666666666666667,0.5,NA
226_Haubrocketal_GlobalChangeBiology_2022_SuppFig35.jpg,1,N,Time,,NA,10,2.8132992327365827,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Netherlands,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,15,"(0, 14)",7,0.4666666666666667,0.5,NA
226_Haubrocketal_GlobalChangeBiology_2022_SuppFig35.jpg,1,N,Time,,NA,11,NA,Invasion impacts and dynamics of a European-wide introduced species,(Haubrock et al. 2022),GLOBAL CHANGE BIOLOGY,Web of Science,Y,Netherlands,yearly,Freshwater,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,0.583333333,15,"(0, 14)",7,0.4666666666666667,0.5,NA
